id,hora_de_criacao,hora_da_modificacao,proprietario_do_matricula,proprietario_do_matricula_name,aluno,data_de_desistencia_do_curso,estagio,nota_final,processo_seletivo,turma,criado_por,opcao_de_sair_do_email,hora_da_ultima_atividade,modificado_por,mass_update,motivo_da_desistencia,tipo_de_comunicacao,aluno_destaque,justificativa_comunicacao,aws_certified_cloud_practitioner,data_de_resultado,data_do_agendamento,reprovacao_laboratorio,reprovacao_por_falta,voucher_distribuido,criar_empregabilidade,pular_envio_vc2,tipo_de_matricula
5288345000149557075,17/12/2024 10:43,17/12/2024 10:43,5288345000000366001,Administrador EdN,5.288345000111331e+18,,Cursando,,,5.288345000149505e+18,5288345000000366001,No,17/12/2024 10:43,5288345000000366001,,,,No,,,,,No,No,No,No,No,
5288345000149559045,17/12/2024 10:43,17/12/2024 10:43,5288345000000366001,Administrador EdN,5.288345000095068e+18,,Cursando,,,5.288345000149505e+18,5288345000000366001,No,17/12/2024 10:43,5288345000000366001,,,,No,,,,,No,No,No,No,No,
5288345000149559069,17/12/2024 10:43,17/12/2024 10:43,5288345000000366001,Administrador EdN,5.28834500010874e+18,,Cursando,,,5.288345000149505e+18,5288345000000366001,No,17/12/2024 10:43,5288345000000366001,,,,No,,,,,No,No,No,No,No,
5288345000149559117,17/12/2024 10:43,17/12/2024 10:43,5288345000000366001,Administrador EdN,5.288345000091528e+18,,Cursando,,,5.288345000149505e+18,5288345000000366001,No,17/12/2024 10:43,5288345000000366001,,,,No,,,,,No,No,No,No,No,
5288345000149560022,17/12/2024 10:43,17/12/2024 10:43,5288345000000366001,Administrador EdN,5.288345000104936e+18,,Cursando,,,5.288345000149505e+18,5288345000000366001,No,17/12/2024 10:43,5288345000000366001,,,,No,,,,,No,No,No,No,No,
5288345000149560030,17/12/2024 10:43,17/12/2024 10:43,5288345000000366001,Administrador EdN,5.288345000115233e+18,,Cursando,,,5.288345000149505e+18,5288345000000366001,No,17/12/2024 10:43,5288345000000366001,,,,No,,,,,No,No,No,No,No,
5288345000149561009,17/12/2024 10:43,17/12/2024 10:43,5288345000000366001,Administrador EdN,5.288345000102951e+18,,Cursando,,,5.288345000149505e+18,5288345000000366001,No,17/12/2024 10:43,5288345000000366001,,,,No,,,,,No,No,No,No,No,
5288345000149562007,17/12/2024 10:43,17/12/2024 10:43,5288345000000366001,Administrador EdN,5.288345000105922e+18,,Cursando,,,5.288345000149505e+18,5288345000000366001,No,17/12/2024 10:43,5288345000000366001,,,,No,,,,,No,No,No,No,No,
5288345000149563005,17/12/2024 10:43,17/12/2024 10:43,5288345000000366001,Administrador EdN,5.288345000106552e+18,,Cursando,,,5.288345000149505e+18,5288345000000366001,No,17/12/2024 10:43,5288345000000366001,,,,No,,,,,No,No,No,No,No,
5288345000149563006,17/12/2024 10:43,17/12/2024 10:43,5288345000000366001,Administrador EdN,5.288345000109372e+18,,Cursando,,,5.288345000149505e+18,5288345000000366001,No,17/12/2024 10:43,5288345000000366001,,,,No,,,,,No,No,No,No,No,
5288345000149564012,17/12/2024 10:43,17/12/2024 10:43,5288345000000366001,Administrador EdN,5.288345000095636e+18,,Cursando,,,5.288345000149505e+18,5288345000000366001,No,17/12/2024 10:43,5288345000000366001,,,,No,,,,,No,No,No,No,No,
5288345000149566009,17/12/2024 10:43,17/12/2024 10:43,5288345000000366001,Administrador EdN,5.288345000105908e+18,,Cursando,,,5.288345000149505e+18,5288345000000366001,No,17/12/2024 10:43,5288345000000366001,,,,No,,,,,No,No,No,No,No,
5288345000149569049,17/12/2024 10:43,17/12/2024 10:43,5288345000000366001,Administrador EdN,5.288345000104891e+18,,Cursando,,,5.288345000149505e+18,5288345000000366001,No,17/12/2024 10:43,5288345000000366001,,,,No,,,,,No,No,No,No,No,
5288345000149569073,17/12/2024 10:43,17/12/2024 10:43,5288345000000366001,Administrador EdN,5.288345000100658e+18,,Cursando,,,5.288345000149505e+18,5288345000000366001,No,17/12/2024 10:43,5288345000000366001,,,,No,,,,,No,No,No,No,No,
5288345000149571008,17/12/2024 10:43,17/12/2024 10:43,5288345000000366001,Administrador EdN,5.288345000102856e+18,,Cursando,,,5.288345000149505e+18,5288345000000366001,No,17/12/2024 10:43,5288345000000366001,,,,No,,,,,No,No,No,No,No,
5288345000149571035,17/12/2024 10:43,17/12/2024 10:43,5288345000000366001,Administrador EdN,5.28834500010794e+18,,Cursando,,,5.288345000149505e+18,5288345000000366001,No,17/12/2024 10:43,5288345000000366001,,,,No,,,,,No,No,No,No,No,
5288345000149572026,17/12/2024 10:43,17/12/2024 10:43,5288345000000366001,Administrador EdN,5.288345000100431e+18,,Cursando,,,5.288345000149505e+18,5288345000000366001,No,17/12/2024 10:43,5288345000000366001,,,,No,,,,,No,No,No,No,No,
5288345000149572041,17/12/2024 10:43,17/12/2024 10:43,5288345000000366001,Administrador EdN,5.288345000095198e+18,,Cursando,,,5.288345000149505e+18,5288345000000366001,No,17/12/2024 10:43,5288345000000366001,,,,No,,,,,No,No,No,No,No,
5288345000149572074,17/12/2024 10:43,17/12/2024 10:43,5288345000000366001,Administrador EdN,5.288345000095534e+18,,Cursando,,,5.288345000149505e+18,5288345000000366001,No,17/12/2024 10:43,5288345000000366001,,,,No,,,,,No,No,No,No,No,
5288345000149574021,17/12/2024 10:43,17/12/2024 10:43,5288345000000366001,Administrador EdN,5.288345000100234e+18,,Cursando,,,5.288345000149505e+18,5288345000000366001,No,17/12/2024 10:43,5288345000000366001,,,,No,,,,,No,No,No,No,No,
5288345000149574037,17/12/2024 10:43,27/01/2025 11:09,5288345000000366001,Administrador EdN,5.288345000107978e+18,23/01/2025,Sem interesse,,,5.288345000149505e+18,5288345000000366001,No,27/01/2025 11:09,5288345000140992001,,Disponibilidade de tempo,,No,,,,,No,No,No,No,No,
5288345000149575007,17/12/2024 10:43,17/12/2024 10:43,5288345000000366001,Administrador EdN,5.288345000044885e+18,,Cursando,,,5.288345000149505e+18,5288345000000366001,No,17/12/2024 10:43,5288345000000366001,,,,No,,,,,No,No,No,No,No,
5288345000149575031,17/12/2024 10:43,29/01/2025 12:42,5288345000000366001,Administrador EdN,5.288345000100595e+18,29/01/2025,Desistência,,,5.288345000149505e+18,5288345000000366001,No,29/01/2025 12:42,5288345000067294019,,Disponibilidade de tempo,,No,,,,,No,No,No,No,No,
5288345000149576002,17/12/2024 10:43,17/12/2024 10:43,5288345000000366001,Administrador EdN,5.288345000079974e+18,,Cursando,,,5.288345000149505e+18,5288345000000366001,No,17/12/2024 10:43,5288345000000366001,,,,No,,,,,No,No,No,No,No,
5288345000149576026,17/12/2024 10:43,17/12/2024 10:43,5288345000000366001,Administrador EdN,5.28834500010798e+18,,Cursando,,,5.288345000149505e+18,5288345000000366001,No,17/12/2024 10:43,5288345000000366001,,,,No,,,,,No,No,No,No,No,
5288345000149576050,17/12/2024 10:43,27/01/2025 11:11,5288345000000366001,Administrador EdN,5.288345000107242e+18,,Sem interesse,,,5.288345000149505e+18,5288345000000366001,No,27/01/2025 11:11,5288345000140992001,,,,No,,,,,No,No,No,No,No,
5288345000149578051,17/12/2024 10:43,17/12/2024 10:48,5288345000000366001,Administrador EdN,5.288345000097408e+18,,Cursando,,,5.288345000149505e+18,5288345000000366001,No,22/01/2025 12:39,5288345000000366001,,,,No,,,,,No,No,No,No,No,
5288345000149578075,17/12/2024 10:43,17/12/2024 10:43,5288345000000366001,Administrador EdN,5.288345000095218e+18,,Cursando,,,5.288345000149505e+18,5288345000000366001,No,17/12/2024 10:43,5288345000000366001,,,,No,,,,,No,No,No,No,No,
5288345000149578099,17/12/2024 10:43,17/12/2024 10:43,5288345000000366001,Administrador EdN,5.288345000107987e+18,,Cursando,,,5.288345000149505e+18,5288345000000366001,No,17/12/2024 10:43,5288345000000366001,,,,No,,,,,No,No,No,No,No,
5288345000149578123,17/12/2024 10:43,17/12/2024 10:43,5288345000000366001,Administrador EdN,5.288345000111875e+18,,Cursando,,,5.288345000149505e+18,5288345000000366001,No,17/12/2024 10:43,5288345000000366001,,,,No,,,,,No,No,No,No,No,
5288345000149581030,17/12/2024 10:43,17/12/2024 10:43,5288345000000366001,Administrador EdN,5.288345000053996e+18,,Cursando,,,5.288345000149505e+18,5288345000000366001,No,17/12/2024 10:43,5288345000000366001,,,,No,,,,,No,No,No,No,No,
5288345000149582008,17/12/2024 10:43,17/12/2024 10:43,5288345000000366001,Administrador EdN,5.288345000079843e+18,,Cursando,,,5.288345000149505e+18,5288345000000366001,No,17/12/2024 10:43,5288345000000366001,,,,No,,,,,No,No,No,No,No,
5288345000149582009,17/12/2024 10:43,17/12/2024 10:43,5288345000000366001,Administrador EdN,5.288345000031026e+18,,Cursando,,,5.288345000149505e+18,5288345000000366001,No,17/12/2024 10:43,5288345000000366001,,,,No,,,,,No,No,No,No,No,
5288345000149582056,17/12/2024 10:43,17/12/2024 10:43,5288345000000366001,Administrador EdN,5.288345000107773e+18,,Cursando,,,5.288345000149505e+18,5288345000000366001,No,17/12/2024 10:43,5288345000000366001,,,,No,,,,,No,No,No,No,No,
5288345000149582080,17/12/2024 10:43,27/01/2025 11:11,5288345000000366001,Administrador EdN,5.288345000107239e+18,,Sem interesse,,,5.288345000149505e+18,5288345000000366001,No,27/01/2025 11:11,5288345000140992001,,,,No,,,,,No,No,No,No,No,
5288345000149583008,17/12/2024 10:43,17/12/2024 10:43,5288345000000366001,Administrador EdN,5.288345000096205e+18,,Cursando,,,5.288345000149505e+18,5288345000000366001,No,17/12/2024 10:43,5288345000000366001,,,,No,,,,,No,No,No,No,No,
5288345000149583032,17/12/2024 10:43,17/12/2024 10:43,5288345000000366001,Administrador EdN,5.288345000095751e+18,,Cursando,,,5.288345000149505e+18,5288345000000366001,No,17/12/2024 10:43,5288345000000366001,,,,No,,,,,No,No,No,No,No,
5288345000149585004,17/12/2024 10:43,27/01/2025 11:10,5288345000000366001,Administrador EdN,5.288345000108538e+18,,Sem interesse,,,5.288345000149505e+18,5288345000000366001,No,27/01/2025 11:10,5288345000140992001,,,,No,,,,,No,No,No,No,No,
5288345000149586005,17/12/2024 10:43,17/12/2024 10:43,5288345000000366001,Administrador EdN,5.288345000094718e+18,,Cursando,,,5.288345000149505e+18,5288345000000366001,No,17/12/2024 10:43,5288345000000366001,,,,No,,,,,No,No,No,No,No,
5288345000149586029,17/12/2024 10:43,17/12/2024 10:43,5288345000000366001,Administrador EdN,5.288345000095594e+18,,Cursando,,,5.288345000149505e+18,5288345000000366001,No,17/12/2024 10:43,5288345000000366001,,,,No,,,,,No,No,No,No,No,
5288345000149588024,17/12/2024 10:43,17/12/2024 10:43,5288345000000366001,Administrador EdN,5.288345000033719e+18,,Cursando,,,5.288345000149505e+18,5288345000000366001,No,17/12/2024 10:43,5288345000000366001,,,,No,,,,,No,No,No,No,No,
5288345000149588048,17/12/2024 10:43,17/12/2024 10:43,5288345000000366001,Administrador EdN,5.288345000103807e+18,,Cursando,,,5.288345000149505e+18,5288345000000366001,No,17/12/2024 10:43,5288345000000366001,,,,No,,,,,No,No,No,No,No,
5288345000149590026,17/12/2024 10:43,17/12/2024 10:43,5288345000000366001,Administrador EdN,5.28834500009522e+18,,Cursando,,,5.288345000149505e+18,5288345000000366001,No,22/01/2025 10:24,5288345000000366001,,,,No,,,,,No,No,No,No,No,
5288345000149590050,17/12/2024 10:43,17/12/2024 10:43,5288345000000366001,Administrador EdN,5.288345000116139e+18,,Cursando,,,5.288345000149505e+18,5288345000000366001,No,17/12/2024 10:43,5288345000000366001,,,,No,,,,,No,No,No,No,No,
5288345000149590074,17/12/2024 10:43,27/01/2025 10:39,5288345000000366001,Administrador EdN,5.288345000097575e+18,,Sem interesse,,,5.288345000149505e+18,5288345000000366001,No,27/01/2025 10:39,5288345000067294019,,,,No,,,,,No,No,No,No,No,
5288345000149592006,17/12/2024 10:43,17/12/2024 10:43,5288345000000366001,Administrador EdN,5.288345000107734e+18,,Cursando,,,5.288345000149505e+18,5288345000000366001,No,17/12/2024 10:43,5288345000000366001,,,,No,,,,,No,No,No,No,No,
5288345000149592030,17/12/2024 10:43,17/12/2024 10:43,5288345000000366001,Administrador EdN,5.288345000116533e+18,,Cursando,,,5.288345000149505e+18,5288345000000366001,No,17/12/2024 10:43,5288345000000366001,,,,No,,,,,No,No,No,No,No,
5288345000149593021,17/12/2024 10:43,27/01/2025 11:03,5288345000000366001,Administrador EdN,5.28834500009095e+18,,Sem interesse,,,5.288345000149505e+18,5288345000000366001,No,27/01/2025 11:03,5288345000140992001,,,,No,,,,,No,No,No,No,No,
5288345000149593069,17/12/2024 10:43,17/12/2024 10:43,5288345000000366001,Administrador EdN,5.28834500010294e+18,,Cursando,,,5.288345000149505e+18,5288345000000366001,No,17/12/2024 10:43,5288345000000366001,,,,No,,,,,No,No,No,No,No,
5288345000149594009,17/12/2024 10:43,27/01/2025 11:02,5288345000000366001,Administrador EdN,5.288345000016024e+18,,Sem interesse,,,5.288345000149505e+18,5288345000000366001,No,27/01/2025 11:02,5288345000140992001,,,,No,,,,,No,No,No,No,No,
5288345000149594010,17/12/2024 10:43,17/12/2024 10:43,5288345000000366001,Administrador EdN,5.288345000086729e+18,,Cursando,,,5.288345000149505e+18,5288345000000366001,No,17/12/2024 10:43,5288345000000366001,,,,No,,,,,No,No,No,No,No,
5288345000149594057,17/12/2024 10:43,17/12/2024 10:43,5288345000000366001,Administrador EdN,5.288345000105419e+18,,Cursando,,,5.288345000149505e+18,5288345000000366001,No,17/12/2024 10:43,5288345000000366001,,,,No,,,,,No,No,No,No,No,
5288345000149594081,17/12/2024 10:43,30/01/2025 13:19,5288345000000366001,Administrador EdN,5.288345000099536e+18,,Cursando,,,5.288345000149505e+18,5288345000000366001,No,30/01/2025 13:19,5288345000067294019,,,,No,,,,,No,No,No,No,No,
5288345000149594095,17/12/2024 10:43,17/12/2024 10:43,5288345000000366001,Administrador EdN,5.288345000108918e+18,,Cursando,,,5.288345000149505e+18,5288345000000366001,No,17/12/2024 10:43,5288345000000366001,,,,No,,,,,No,No,No,No,No,
5288345000149594129,17/12/2024 10:43,27/01/2025 11:07,5288345000000366001,Administrador EdN,5.288345000099641e+18,,Sem interesse,,,5.288345000149505e+18,5288345000000366001,No,27/01/2025 11:07,5288345000140992001,,,,No,,,,,No,No,No,No,No,
5288345000149595006,17/12/2024 10:43,17/12/2024 10:43,5288345000000366001,Administrador EdN,5.288345000053245e+18,,Cursando,,,5.288345000149505e+18,5288345000000366001,No,17/12/2024 10:43,5288345000000366001,,,,No,,,,,No,No,No,No,No,
5288345000149596008,17/12/2024 10:43,17/12/2024 10:43,5288345000000366001,Administrador EdN,5.28834500011516e+18,,Cursando,,,5.288345000149505e+18,5288345000000366001,No,17/12/2024 10:43,5288345000000366001,,,,No,,,,,No,No,No,No,No,
5288345000149597004,17/12/2024 10:43,17/12/2024 10:43,5288345000000366001,Administrador EdN,5.28834500010489e+18,,Cursando,,,5.288345000149505e+18,5288345000000366001,No,17/12/2024 10:43,5288345000000366001,,,,No,,,,,No,No,No,No,No,
5288345000149598007,17/12/2024 10:43,17/12/2024 10:43,5288345000000366001,Administrador EdN,5.288345000044052e+18,,Cursando,,,5.288345000149505e+18,5288345000000366001,No,17/12/2024 10:43,5288345000000366001,,,,No,,,,,No,No,No,No,No,
5288345000149598031,17/12/2024 10:43,17/12/2024 10:43,5288345000000366001,Administrador EdN,5.288345000095829e+18,,Cursando,,,5.288345000149505e+18,5288345000000366001,No,17/12/2024 10:43,5288345000000366001,,,,No,,,,,No,No,No,No,No,
5288345000149599008,17/12/2024 10:43,27/01/2025 11:03,5288345000000366001,Administrador EdN,5.288345000110047e+18,27/01/2025,Sem interesse,,,5.288345000149505e+18,5288345000000366001,No,27/01/2025 11:03,5288345000140992001,,Motivos de sáude/pessoal,,No,,,,,No,No,No,No,No,
5288345000149599035,17/12/2024 10:43,17/12/2024 10:43,5288345000000366001,Administrador EdN,5.288345000113707e+18,,Cursando,,,5.288345000149505e+18,5288345000000366001,No,17/12/2024 10:43,5288345000000366001,,,,No,,,,,No,No,No,No,No,
5288345000149601004,17/12/2024 10:43,17/12/2024 10:43,5288345000000366001,Administrador EdN,5.288345000101761e+18,,Cursando,,,5.288345000149505e+18,5288345000000366001,No,17/12/2024 10:43,5288345000000366001,,,,No,,,,,No,No,No,No,No,
5288345000149601028,17/12/2024 10:43,17/12/2024 10:43,5288345000000366001,Administrador EdN,5.288345000109385e+18,,Cursando,,,5.288345000149505e+18,5288345000000366001,No,17/12/2024 10:43,5288345000000366001,,,,No,,,,,No,No,No,No,No,
5288345000149601036,17/12/2024 10:43,29/01/2025 06:41,5288345000000366001,Administrador EdN,5.288345000096016e+18,28/01/2025,Desistência,,,5.288345000149505e+18,5288345000000366001,No,29/01/2025 06:41,5288345000075727001,,Motivos de sáude/pessoal,,No,,,,,No,No,No,No,No,
5288345000149602004,17/12/2024 10:43,17/12/2024 10:43,5288345000000366001,Administrador EdN,5.288345000086939e+18,,Cursando,,,5.288345000149505e+18,5288345000000366001,No,17/12/2024 10:43,5288345000000366001,,,,No,,,,,No,No,No,No,No,
5288345000149603004,17/12/2024 10:43,17/12/2024 10:43,5288345000000366001,Administrador EdN,5.288345000100256e+18,,Cursando,,,5.288345000149505e+18,5288345000000366001,No,17/12/2024 10:43,5288345000000366001,,,,No,,,,,No,No,No,No,No,
5288345000149603028,17/12/2024 10:43,17/12/2024 10:43,5288345000000366001,Administrador EdN,5.288345000099685e+18,,Cursando,,,5.288345000149505e+18,5288345000000366001,No,17/12/2024 10:43,5288345000000366001,,,,No,,,,,No,No,No,No,No,
5288345000149603052,17/12/2024 10:43,17/12/2024 10:43,5288345000000366001,Administrador EdN,5.288345000115538e+18,,Cursando,,,5.288345000149505e+18,5288345000000366001,No,17/12/2024 10:43,5288345000000366001,,,,No,,,,,No,No,No,No,No,
5288345000149604009,17/12/2024 10:43,27/01/2025 11:08,5288345000000366001,Administrador EdN,5.288345000108744e+18,,Sem interesse,,,5.288345000149505e+18,5288345000000366001,No,27/01/2025 11:08,5288345000140992001,,,,No,,,,,No,No,No,No,No,
5288345000149604033,17/12/2024 10:43,17/12/2024 10:43,5288345000000366001,Administrador EdN,5.288345000107762e+18,,Cursando,,,5.288345000149505e+18,5288345000000366001,No,17/12/2024 10:43,5288345000000366001,,,,No,,,,,No,No,No,No,No,
5288345000149605005,17/12/2024 10:43,17/12/2024 10:43,5288345000000366001,Administrador EdN,5.288345000013123e+18,,Cursando,,,5.288345000149505e+18,5288345000000366001,No,17/12/2024 10:43,5288345000000366001,,,,No,,,,,No,No,No,No,No,
5288345000149605006,17/12/2024 10:43,17/12/2024 10:43,5288345000000366001,Administrador EdN,5.288345000086412e+18,,Cursando,,,5.288345000149505e+18,5288345000000366001,No,17/12/2024 10:43,5288345000000366001,,,,No,,,,,No,No,No,No,No,
5288345000149605077,17/12/2024 10:43,27/01/2025 11:09,5288345000000366001,Administrador EdN,5.288345000106082e+18,,Sem interesse,,,5.288345000149505e+18,5288345000000366001,No,27/01/2025 11:09,5288345000140992001,,,,No,,,,,No,No,No,No,No,
5288345000149606002,17/12/2024 10:43,17/12/2024 10:43,5288345000000366001,Administrador EdN,5.28834500005221e+18,,Cursando,,,5.288345000149505e+18,5288345000000366001,No,17/12/2024 10:43,5288345000000366001,,,,No,,,,,No,No,No,No,No,
5288345000149607003,17/12/2024 10:43,17/12/2024 10:43,5288345000000366001,Administrador EdN,5.288345000102197e+18,,Cursando,,,5.288345000149505e+18,5288345000000366001,No,17/12/2024 10:43,5288345000000366001,,,,No,,,,,No,No,No,No,No,
5288345000149608004,17/12/2024 10:43,17/12/2024 10:43,5288345000000366001,Administrador EdN,5.288345000095068e+18,,Cursando,,,5.288345000149505e+18,5288345000000366001,No,17/12/2024 10:43,5288345000000366001,,,,No,,,,,No,No,No,No,No,
5288345000149608028,17/12/2024 10:43,17/12/2024 10:43,5288345000000366001,Administrador EdN,5.288345000110041e+18,,Cursando,,,5.288345000149505e+18,5288345000000366001,No,17/12/2024 10:43,5288345000000366001,,,,No,,,,,No,No,No,No,No,
5288345000149609005,17/12/2024 10:43,27/01/2025 11:09,5288345000000366001,Administrador EdN,5.288345000012703e+18,,Sem interesse,,,5.288345000149505e+18,5288345000000366001,No,27/01/2025 11:09,5288345000140992001,,,,No,,,,,No,No,No,No,No,
5288345000149613002,17/12/2024 10:43,17/12/2024 10:43,5288345000000366001,Administrador EdN,5.288345000092023e+18,,Cursando,,,5.288345000149505e+18,5288345000000366001,No,17/12/2024 10:43,5288345000000366001,,,,No,,,,,No,No,No,No,No,
5288345000149613026,17/12/2024 10:43,17/12/2024 10:43,5288345000000366001,Administrador EdN,5.288345000110938e+18,,Cursando,,,5.288345000149505e+18,5288345000000366001,No,17/12/2024 10:43,5288345000000366001,,,,No,,,,,No,No,No,No,No,
5288345000149613050,17/12/2024 10:43,17/12/2024 10:43,5288345000000366001,Administrador EdN,5.288345000095185e+18,,Cursando,,,5.288345000149505e+18,5288345000000366001,No,17/12/2024 10:43,5288345000000366001,,,,No,,,,,No,No,No,No,No,
5288345000149615001,17/12/2024 10:43,17/12/2024 10:43,5288345000000366001,Administrador EdN,5.28834500008874e+18,,Cursando,,,5.288345000149505e+18,5288345000000366001,No,17/12/2024 10:43,5288345000000366001,,,,No,,,,,No,No,No,No,No,
5288345000149615025,17/12/2024 10:43,17/12/2024 10:43,5288345000000366001,Administrador EdN,5.28834500011408e+18,,Cursando,,,5.288345000149505e+18,5288345000000366001,No,17/12/2024 10:43,5288345000000366001,,,,No,,,,,No,No,No,No,No,
5288345000156157180,22/01/2025 05:21,22/01/2025 05:21,5288345000000366001,Administrador EdN,5.288345000087281e+18,,Cursando,,5.288345000125916e+18,5.288345000156311e+18,5288345000000366001,No,,5288345000000366001,,,,No,,,,,No,No,No,No,No,
5288345000156161275,22/01/2025 05:21,22/01/2025 05:21,5288345000000366001,Administrador EdN,5.288345000137839e+18,,Cursando,,5.288345000137832e+18,5.288345000156311e+18,5288345000000366001,No,,5288345000000366001,,,,No,,,,,No,No,No,No,No,
5288345000156161286,22/01/2025 05:21,22/01/2025 05:21,5288345000000366001,Administrador EdN,5.288345000127568e+18,,Cursando,,5.288345000127682e+18,5.288345000156311e+18,5288345000000366001,No,,5288345000000366001,,,,No,,,,,No,No,No,No,No,
5288345000156167156,22/01/2025 05:21,22/01/2025 05:21,5288345000000366001,Administrador EdN,5.288345000135398e+18,,Cursando,,5.288345000135375e+18,5.288345000156311e+18,5288345000000366001,No,,5288345000000366001,,,,No,,,,,No,No,No,No,No,
5288345000156167157,22/01/2025 05:21,22/01/2025 05:21,5288345000000366001,Administrador EdN,5.288345000130439e+18,,Cursando,,5.288345000130468e+18,5.288345000156311e+18,5288345000000366001,No,,5288345000000366001,,,,No,,,,,No,No,No,No,No,
5288345000156167172,22/01/2025 05:21,22/01/2025 05:21,5288345000000366001,Administrador EdN,5.288345000126618e+18,,Cursando,,5.288345000126581e+18,5.288345000156311e+18,5288345000000366001,No,,5288345000000366001,,,,No,,,,,No,No,No,No,No,
5288345000156169182,22/01/2025 05:21,22/01/2025 05:21,5288345000000366001,Administrador EdN,5.288345000132754e+18,,Cursando,,5.288345000132745e+18,5.288345000156311e+18,5288345000000366001,No,,5288345000000366001,,,,No,,,,,No,No,No,No,No,
5288345000156171229,22/01/2025 05:21,22/01/2025 05:21,5288345000000366001,Administrador EdN,5.288345000126546e+18,,Cursando,,5.28834500012654e+18,5.288345000156311e+18,5288345000000366001,No,,5288345000000366001,,,,No,,,,,No,No,No,No,No,
5288345000156171240,22/01/2025 05:21,22/01/2025 05:21,5288345000000366001,Administrador EdN,5.288345000130234e+18,,Cursando,,5.288345000130264e+18,5.288345000156311e+18,5288345000000366001,No,,5288345000000366001,,,,No,,,,,No,No,No,No,No,
5288345000156171248,22/01/2025 05:21,04/02/2025 05:14,5288345000000366001,Administrador EdN,5.288345000129588e+18,04/02/2025,Desistência,,5.288345000129559e+18,5.288345000156311e+18,5288345000000366001,No,04/02/2025 05:14,5288345000067294019,,Motivos de sáude/pessoal,,No,,,,,No,No,No,No,No,
5288345000156173195,22/01/2025 05:21,22/01/2025 05:21,5288345000000366001,Administrador EdN,5.28834500004806e+18,,Cursando,,5.288345000125598e+18,5.288345000156311e+18,5288345000000366001,No,,5288345000000366001,,,,No,,,,,No,No,No,No,No,
5288345000156173206,22/01/2025 05:21,22/01/2025 05:21,5288345000000366001,Administrador EdN,5.288345000132015e+18,,Cursando,,5.288345000132019e+18,5.288345000156311e+18,5288345000000366001,No,,5288345000000366001,,,,No,,,,,No,No,No,No,No,
5288345000156176122,22/01/2025 05:21,22/01/2025 05:21,5288345000000366001,Administrador EdN,5.288345000129055e+18,,Cursando,,5.288345000129307e+18,5.288345000156311e+18,5288345000000366001,No,,5288345000000366001,,,,No,,,,,No,No,No,No,No,
5288345000156177088,22/01/2025 05:21,22/01/2025 05:21,5288345000000366001,Administrador EdN,5.288345000121981e+18,,Cursando,,5.288345000121924e+18,5.288345000156311e+18,5288345000000366001,No,,5288345000000366001,,,,No,,,,,No,No,No,No,No,
5288345000156179174,22/01/2025 05:21,22/01/2025 05:21,5288345000000366001,Administrador EdN,5.288345000128475e+18,,Cursando,,5.288345000128626e+18,5.288345000156311e+18,5288345000000366001,No,,5288345000000366001,,,,No,,,,,No,No,No,No,No,
5288345000156180144,22/01/2025 05:21,22/01/2025 05:21,5288345000000366001,Administrador EdN,5.288345000131663e+18,,Cursando,,5.288345000131578e+18,5.288345000156311e+18,5288345000000366001,No,,5288345000000366001,,,,No,,,,,No,No,No,No,No,
5288345000156182233,22/01/2025 05:21,29/01/2025 07:03,5288345000000366001,Administrador EdN,5.288345000003618e+18,28/01/2025,Desistência,,5.288345000133504e+18,5.288345000156311e+18,5288345000000366001,No,29/01/2025 07:03,5288345000075727001,,Motivos de sáude/pessoal,,No,,,,,No,No,No,No,No,
5288345000156184214,22/01/2025 05:21,22/01/2025 05:21,5288345000000366001,Administrador EdN,5.288345000132764e+18,,Cursando,,5.288345000132739e+18,5.288345000156311e+18,5288345000000366001,No,,5288345000000366001,,,,No,,,,,No,No,No,No,No,
5288345000156189178,22/01/2025 05:21,22/01/2025 05:21,5288345000000366001,Administrador EdN,5.28834500013821e+18,,Cursando,,5.288345000138256e+18,5.288345000156311e+18,5288345000000366001,No,,5288345000000366001,,,,No,,,,,No,No,No,No,No,
5288345000156194077,22/01/2025 05:21,22/01/2025 05:21,5288345000000366001,Administrador EdN,5.288345000122018e+18,,Cursando,,5.288345000121983e+18,5.288345000156311e+18,5288345000000366001,No,,5288345000000366001,,,,No,,,,,No,No,No,No,No,
5288345000156194085,22/01/2025 05:21,22/01/2025 05:21,5288345000000366001,Administrador EdN,5.288345000042427e+18,,Cursando,,5.288345000134112e+18,5.288345000156311e+18,5288345000000366001,No,,5288345000000366001,,,,No,,,,,No,No,No,No,No,
5288345000156194096,22/01/2025 05:21,22/01/2025 05:21,5288345000000366001,Administrador EdN,5.288345000117836e+18,,Cursando,,5.288345000117798e+18,5.288345000156311e+18,5288345000000366001,No,,5288345000000366001,,,,No,,,,,No,No,No,No,No,
5288345000156195196,22/01/2025 05:21,22/01/2025 05:21,5288345000000366001,Administrador EdN,5.288345000123644e+18,,Cursando,,5.288345000123707e+18,5.288345000156311e+18,5288345000000366001,No,,5288345000000366001,,,,No,,,,,No,No,No,No,No,
5288345000156199247,22/01/2025 05:21,22/01/2025 05:21,5288345000000366001,Administrador EdN,5.288345000130786e+18,,Cursando,,5.288345000130659e+18,5.288345000156311e+18,5288345000000366001,No,,5288345000000366001,,,,No,,,,,No,No,No,No,No,
